id,date,wp1,wp2,wp3,wp4,wp5,wp6,wp7
1,2011010101,0.357562146234,0.226902877294,0.345406987541,0.234561459974,0.408698117849,0.268819703455,0.32123922628
2,2011010102,0.358904283119,0.232692954243,0.34600149271,0.241327095027,0.408947578765,0.277780393241,0.330839683858
3,2011010103,0.360246420004,0.238483031192,0.346595997879,0.248092730081,0.409197039682,0.286741083027,0.340440141436
4,2011010104,0.361588556889,0.244273108142,0.347190503049,0.254858365135,0.409446500598,0.295701772813,0.350040599014
5,2011010105,0.362930693774,0.250063185091,0.347785008218,0.261624000188,0.409695961515,0.304662462599,0.359641056592
6,2011010106,0.364272830659,0.255853262041,0.348379513387,0.268389635242,0.409945422431,0.313623152384,0.369241514171
7,2011010107,0.365614967545,0.26164333899,0.348974018557,0.275155270295,0.410194883347,0.32258384217,0.378841971749
8,2011010108,0.36695710443,0.26743341594,0.349568523726,0.281920905349,0.410444344264,0.331544531956,0.388442429327
9,2011010109,0.368299241315,0.273223492889,0.350163028895,0.288686540403,0.41069380518,0.340505221742,0.398042886905
10,2011010110,0.3696413782,0.279013569839,0.350757534065,0.295452175456,0.410943266096,0.349465911527,0.407643344483
11,2011010111,0.370983515085,0.284803646788,0.351352039234,0.30221781051,0.411192727013,0.358426601313,0.417243802061
12,2011010112,0.37232565197,0.290593723738,0.351946544404,0.308983445564,0.411442187929,0.367387291099,0.42684425964
13,2011010113,0.373667788855,0.296383800687,0.352541049573,0.315749080617,0.411691648846,0.376347980885,0.436444717218
14,2011010114,0.37500992574,0.302173877637,0.353135554742,0.322514715671,0.411941109762,0.385308670671,0.446045174796
15,2011010115,0.376352062626,0.307963954586,0.353730059912,0.329280350724,0.412190570678,0.394269360456,0.455645632374
16,2011010116,0.377694199511,0.313754031536,0.354324565081,0.336045985778,0.412440031595,0.403230050242,0.465246089952
17,2011010117,0.379036336396,0.319544108485,0.35491907025,0.342811620832,0.412689492511,0.412190740028,0.47484654753
18,2011010118,0.380378473281,0.325334185435,0.35551357542,0.349577255885,0.412938953428,0.421151429814,0.484447005109
19,2011010119,0.381720610166,0.331124262384,0.356108080589,0.356342890939,0.413188414344,0.4301121196,0.494047462687
20,2011010120,0.383062747051,0.336914339334,0.356702585758,0.363108525993,0.41343787526,0.439072809385,0.503647920265
21,2011010121,0.384404883936,0.342704416283,0.357297090928,0.369874161046,0.413687336177,0.448033499171,0.513248377843
22,2011010122,0.385747020821,0.348494493233,0.357891596097,0.3766397961,0.413936797093,0.456994188957,0.522848835421
23,2011010123,0.387089157707,0.354284570182,0.358486101267,0.383405431153,0.41418625801,0.465954878743,0.532449292999
24,2011010200,0.432712318685,0.404355671225,0.403361630529,0.4344520903,0.458716743019,0.519196592622,0.586330774671
25,2011010201,0.43405445557,0.410145748175,0.403956135699,0.441217725354,0.458966203936,0.528157282408,0.595931232249
26,2011010202,0.435396592455,0.415935825124,0.404550640868,0.447983360408,0.459215664852,0.537117972194,0.605531689827
27,2011010203,0.436738729341,0.421725902074,0.405145146037,0.454748995461,0.459465125769,0.546078661979,0.615132147406
28,2011010204,0.438080866226,0.427515979023,0.405739651207,0.461514630515,0.459714586685,0.555039351765,0.624732604984
29,2011010205,0.439423003111,0.433306055973,0.406334156376,0.468280265569,0.459964047601,0.564000041551,0.634333062562
30,2011010206,0.440765139996,0.439096132922,0.406928661546,0.475045900622,0.460213508518,0.572960731337,0.64393352014
31,2011010207,0.442107276881,0.444886209872,0.407523166715,0.481811535676,0.460462969434,0.581921421123,0.653533977718
32,2011010208,0.443449413766,0.450676286821,0.408117671884,0.48857717073,0.46071243035,0.590882110908,0.663134435296
33,2011010209,0.444791550651,0.45646636377,0.408712177054,0.495342805783,0.460961891267,0.599842800694,0.672734892875
34,2011010210,0.446133687536,0.46225644072,0.409306682223,0.502108440837,0.461211352183,0.60880349048,0.682335350453
35,2011010211,0.447475824422,0.468046517669,0.409901187392,0.50887407589,0.4614608131,0.617764180266,0.691935808031
36,2011010212,0.448817961307,0.473836594619,0.410495692562,0.515639710944,0.461710274016,0.626724870052,0.701536265609
37,2011010213,0.450160098192,0.479626671568,0.411090197731,0.522405345998,0.461959734932,0.635685559837,0.711136723187
38,2011010214,0.451502235077,0.485416748518,0.4116847029,0.529170981051,0.462209195849,0.644646249623,0.720737180765
39,2011010215,0.452844371962,0.491206825467,0.41227920807,0.535936616105,0.462458656765,0.653606939409,0.730337638344
40,2011010216,0.454186508847,0.496996902417,0.412873713239,0.542702251159,0.462708117682,0.662567629195,0.739938095922
41,2011010217,0.455528645732,0.502786979366,0.413468218409,0.549467886212,0.462957578598,0.671528318981,0.7495385535
42,2011010218,0.456870782618,0.508577056316,0.414062723578,0.556233521266,0.463207039514,0.680489008766,0.759139011078
43,2011010219,0.458212919503,0.514367133265,0.414657228747,0.562999156319,0.463456500431,0.689449698552,0.768739468656
44,2011010220,0.459555056388,0.520157210215,0.415251733917,0.569764791373,0.463705961347,0.698410388338,0.778339926234
45,2011010221,0.460897193273,0.525947287164,0.415846239086,0.576530426427,0.463955422264,0.707371078124,0.787940383813
46,2011010222,0.462239330158,0.531737364114,0.416440744255,0.58329606148,0.46420488318,0.71633176791,0.797540841391
47,2011010223,0.463581467043,0.537527441063,0.417035249425,0.590061696534,0.464454344096,0.725292457695,0.807141298969
48,2011010300,0.509204628022,0.587598542106,0.461910778688,0.641108355681,0.508984829106,0.778534171575,0.86102278064
49,2011010413,0.480599920628,0.55469003335,0.43392726421,0.611499171872,0.476159099948,0.743915158771,0.826292784558
50,2011010414,0.47413572528,0.54392203664,0.428084261778,0.604030500109,0.465473882836,0.731436658013,0.813703300522
51,2011010415,0.467671529933,0.53315403993,0.422241259347,0.596561828347,0.454788665724,0.718958157256,0.801113816486
52,2011010416,0.461207334586,0.52238604322,0.416398256916,0.589093156585,0.444103448612,0.706479656499,0.78852433245
53,2011010417,0.454743139238,0.511618046511,0.410555254484,0.581624484822,0.433418231501,0.694001155742,0.775934848414
54,2011010418,0.448278943891,0.500850049801,0.404712252053,0.57415581306,0.422733014389,0.681522654985,0.763345364379
55,2011010419,0.441814748544,0.490082053091,0.398869249622,0.566687141297,0.412047797277,0.669044154227,0.750755880343
56,2011010420,0.435350553197,0.479314056381,0.393026247191,0.559218469535,0.401362580165,0.65656565347,0.738166396307
57,2011010421,0.428886357849,0.468546059671,0.387183244759,0.551749797772,0.390677363054,0.644087152713,0.725576912271
58,2011010422,0.422422162502,0.457778062962,0.381340242328,0.54428112601,0.379992145942,0.631608651956,0.712987428235
59,2011010423,0.415957967155,0.447010066252,0.375497239897,0.536812454247,0.36930692883,0.619130151198,0.700397944199
60,2011010500,0.453774795901,0.480523093636,0.413935261559,0.573624806578,0.402902735812,0.650932674535,0.732089484257
61,2011010501,0.447310600553,0.469755096926,0.408092259128,0.566156134816,0.3922175187,0.638454173777,0.719500000221
62,2011010502,0.440846405206,0.458987100216,0.402249256696,0.558687463054,0.381532301588,0.62597567302,0.706910516185
63,2011010503,0.434382209859,0.448219103506,0.396406254265,0.551218791291,0.370847084477,0.613497172263,0.694321032149
64,2011010504,0.427918014512,0.437451106796,0.390563251834,0.543750119529,0.360161867365,0.601018671506,0.681731548113
65,2011010505,0.421453819164,0.426683110087,0.384720249403,0.536281447766,0.349476650253,0.588540170748,0.669142064077
66,2011010506,0.414989623817,0.415915113377,0.378877246971,0.528812776004,0.338791433141,0.576061669991,0.656552580042
67,2011010507,0.40852542847,0.405147116667,0.37303424454,0.521344104241,0.32810621603,0.563583169234,0.643963096006
68,2011010508,0.402061233122,0.394379119957,0.367191242109,0.513875432479,0.317420998918,0.551104668477,0.63137361197
69,2011010509,0.395597037775,0.383611123247,0.361348239677,0.506406760717,0.306735781806,0.538626167719,0.618784127934
70,2011010510,0.389132842428,0.372843126538,0.355505237246,0.498938088954,0.296050564694,0.526147666962,0.606194643898
71,2011010511,0.38266864708,0.362075129828,0.349662234815,0.491469417192,0.285365347583,0.513669166205,0.593605159862
72,2011010512,0.376204451733,0.351307133118,0.343819232384,0.484000745429,0.274680130471,0.501190665448,0.581015675826
73,2011010513,0.369740256386,0.340539136408,0.337976229952,0.476532073667,0.263994913359,0.488712164691,0.56842619179
74,2011010514,0.363276061038,0.329771139698,0.332133227521,0.469063401904,0.253309696247,0.476233663933,0.555836707755
75,2011010515,0.356811865691,0.319003142989,0.32629022509,0.461594730142,0.242624479136,0.463755163176,0.543247223719
76,2011010516,0.350347670344,0.308235146279,0.320447222658,0.454126058379,0.231939262024,0.451276662419,0.530657739683
77,2011010517,0.343883474997,0.297467149569,0.314604220227,0.446657386617,0.221254044912,0.438798161662,0.518068255647
78,2011010518,0.337419279649,0.286699152859,0.308761217796,0.439188714855,0.2105688278,0.426319660904,0.505478771611
79,2011010519,0.330955084302,0.27593115615,0.302918215365,0.431720043092,0.199883610689,0.413841160147,0.492889287575
80,2011010520,0.324490888955,0.26516315944,0.297075212933,0.42425137133,0.189198393577,0.40136265939,0.480299803539
81,2011010521,0.318026693607,0.25439516273,0.291232210502,0.416782699567,0.178513176465,0.388884158633,0.467710319503
82,2011010522,0.31156249826,0.24362716602,0.285389208071,0.409314027805,0.167827959354,0.376405657875,0.455120835468
83,2011010523,0.305098302913,0.23285916931,0.27954620564,0.401845356042,0.157142742242,0.363927157118,0.442531351432
84,2011010600,0.342915131659,0.266372196694,0.317984227302,0.438657708373,0.190738549223,0.395729680454,0.474222891489
85,2011010601,0.336450936312,0.255604199984,0.31214122487,0.431189036611,0.180053332112,0.383251179697,0.461633407453
86,2011010602,0.329986740964,0.244836203275,0.306298222439,0.423720364849,0.169368115,0.37077267894,0.449043923418
87,2011010603,0.323522545617,0.234068206565,0.300455220008,0.416251693086,0.158682897888,0.358294178183,0.436454439382
88,2011010604,0.31705835027,0.223300209855,0.294612217577,0.408783021324,0.147997680776,0.345815677426,0.423864955346
89,2011010605,0.310594154922,0.212532213145,0.288769215145,0.401314349561,0.137312463665,0.333337176668,0.41127547131
90,2011010606,0.304129959575,0.201764216435,0.282926212714,0.393845677799,0.126627246553,0.320858675911,0.398685987274
91,2011010607,0.297665764228,0.190996219726,0.277083210283,0.386377006036,0.115942029441,0.308380175154,0.386096503238
92,2011010608,0.29120156888,0.180228223016,0.271240207851,0.378908334274,0.10525681233,0.295901674397,0.373507019202
93,2011010609,0.284737373533,0.169460226306,0.26539720542,0.371439662511,0.0945715952178,0.283423173639,0.360917535166
94,2011010610,0.278273178186,0.158692229596,0.259554202989,0.363970990749,0.083886378106,0.270944672882,0.348328051131
95,2011010611,0.271808982838,0.147924232886,0.253711200558,0.356502318987,0.0732011609943,0.258466172125,0.335738567095
96,2011010612,0.265344787491,0.137156236177,0.247868198126,0.349033647224,0.0625159438825,0.245987671368,0.323149083059
97,2011010801,0.287352209646,0.159070196561,0.269507526626,0.371365144266,0.0914432415486,0.270671744088,0.348326791139
98,2011010802,0.287219119754,0.158843644899,0.269006343079,0.371556129262,0.098230027168,0.273215304762,0.351363987173
99,2011010803,0.287086029862,0.158617093237,0.268505159532,0.371747114257,0.105016812787,0.275758865436,0.354401183206
100,2011010804,0.28695293997,0.158390541575,0.268003975985,0.371938099253,0.111803598407,0.278302426111,0.35743837924
101,2011010805,0.286819850078,0.158163989913,0.267502792438,0.372129084248,0.118590384026,0.280845986785,0.360475575273
102,2011010806,0.286686760186,0.157937438251,0.267001608892,0.372320069244,0.125377169645,0.283389547459,0.363512771307
103,2011010807,0.286553670295,0.157710886589,0.266500425345,0.372511054239,0.132163955265,0.285933108133,0.36654996734
104,2011010808,0.286420580403,0.157484334927,0.265999241798,0.372702039234,0.138950740884,0.288476668807,0.369587163374
